Unnamed: 0,company,name,color,type,ratings,people_review,offer_price,real_price,offer,battery_hours,fast_charging,ENC,ANC,calculated_discount,amount_saved,value_score,feature__score,feature_count
601,Boult,"Audio Z40 with Zen ENC Mic, 60H Battery Life, Low...",Blue, In the Ear,4.8,4,427,1296,67% off,60,False,True,False,67.05246913580247,869,321.85185185185185,,1
602,Mestie,i12 tws earpods Bluetooth Headset 91 Bluetooth H...,White, True Wireless,4.1,2992,1299,4999,74% off,,False,False,False,74.01480296059212,3700,303.46069213842765,,0
603,Mivi,"DuoPods K7 Metallic Finish,AI ENC,50H Playtime,Low...",Mint Green, In the Ear,4.0,20048,599,2670,77% off,50,False,True,False,77.56554307116104,2071,310.2621722846442,,1
604,snowbudy,Gaming pro Earbuds Upto 32 Hrs Playtime With 2...,Black BOX BATTERY BACKUP 48 HR, True Wireless,4.0,25909,699,1999,65% off,32,False,False,False,65.03251625812906,1300,260.13006503251626,,0
605,Boult,"Audio YCharge with Pro+ Calling Mic, Full Charge ...",Black, In the Ear,3.8,760,799,2999,73% off,,False,False,False,73.35778592864288,2200,278.75958652884293,,0
606,Mivi,Collar Classic Pro TWS Neckband with 72 Hours of P...,Grey, In the Ear,3.5,4,479,3850,87% off,72,False,False,False,87.55844155844156,3371,306.45454545454544,,0
607,TECHFIRE,F-700 40 Hours Playtime Bluetooth Wireless Nec...,Red, In the Ear,3.7,8896,529,1599,66% off,40,False,False,False,66.91682301438398,1070,247.59224515322074,,0
608,ROKAVO,Hot Selling Sport Earphone Magnetic Good Quality...,Gree  Purple, In the Ear,3.5,6986,546,1999,72% off,,False,False,False,72.68634317158579,1453,254.40220110055026,,0
609,Aroma,NB140 Evolve 24 Hours* Playtime | Deep Bass | Mad...,Black, True Wireless,4.1,511,1699,2790,39% off,24,False,False,False,39.10394265232975,1091,160.32616487455195,,0
610,SONY,WI-C100 with 25 Hours Battery Life Bluetooth Heads...,Black, In the Ear,3.8,40120,649,1999,67% off,25,False,False,False,67.53376688344173,1350,256.62831415707853,,0
611,Portronics,Harmonics Z2 - 30 Hours Playtime Wireless Ne...,Sky Blue, In the Ear,3.7,147072,799,3999,80% off,30,False,False,False,80.02000500125031,3200,296.07401850462617,,0
612,Boult,"Audio Escape with Zen Tech ENC mic, BoomX Tech fo...",Black, In the Ear,3.9,60,899,5999,85% off,,False,True,False,85.01416902817137,5100,331.5552592098683,,1
613,Boult,"Audio Gearpods with 32H Playtime, Fast Charging, ...",White, True Wireless,5.0,3,749,2499,70% off,32,True,False,False,70.02801120448179,1750,350.14005602240894,,1
614,Portronics,Harmonics Z4 Wireless Stereo Neckband Blueto...,Black, In the Ear,3.9,28219,499,999,50% off,,False,False,False,50.050050050050054,500,195.1951951951952,,0
615,MR,ROBOT K1 Wireless Bluetoth Single Ear Headset Earbud...,Black, True Wireless,4.2,124994,899,2499,64% off,,False,False,False,64.02561024409763,1600,268.9075630252101,,0
616,truke,"Buds F1 with 38H Playtime, ENC, Instant Pairing, ...",Blue, True Wireless,3.8,1442,899,2490,63% off,38,False,True,False,63.89558232931727,1591,242.80321285140562,,1
617,boAt,Rockerz 235 Pro with upto 20 Hours Playback & ASAP...,Ash Grey, In the Ear,4.4,1269,391,699,44% off,20,False,False,False,44.06294706723891,308,193.87696709585123,,0
618,GREE,"MATT B11 Bluetooth Headset (Red, In the Ear) Bluet...",Red, In the Ear,3.7,76,9999,12999,23% off,,False,False,False,23.078698361412417,3000,85.39118393722595,,0
619,Nothing,"Ear (2) with Dual chamber sound, Hi-res audio, ...",White, True Wireless,4.2,308,499,1499,66% off,,False,False,False,66.711140760507,1000,280.18679119412946,,0
620,Boult,"Audio X45 with Quad Mic ENC, 40H Playtime, 45ms U...",Black, True Wireless,4.0,10964,1099,4999,78% off,40,False,True,False,78.01560312062412,3900,312.0624124824965,,1
621,boAt,Airdopes 131 Iron Man Edition with 15 Hours Playti...,Iron Blood, True Wireless,4.0,1345614,1499,2990,49% off,15,False,False,False,49.86622073578595,1491,199.4648829431438,,0
622,truke,"Buds A1 with 30dB ANC, Quad Mic ENC, 48H Playtime...",Blue, True Wireless,4.4,389,1299,3999,67% off,48,False,True,True,67.51687921980495,2700,297.0742685671418,,2
623,Boult,"Audio Z40 with Zen ENC Mic, 60H Battery Life, Low...",White, In the Ear,4.2,14276,1299,4999,74% off,60,False,True,False,74.01480296059212,3700,310.8621724344869,,1
624,VEKIN,bluetooth with microphone for calling and music B...,Blue, True Wireless,3.8,572,494,1999,75% off,,False,False,False,75.28764382191096,1505,286.09304652326165,,0
625,Callmate,BassFit Pro (30 hours Backup) Wireless Neckban...,Black, In the Ear,3.5,72,616,1999,69% off,,False,False,False,69.18459229614807,1383,242.14607303651823,,0
626,TECHFIRE,N95- Hours Playtime with superior sound Neckba...,Black, In the Ear,3.6,5193,329,1999,83% off,,False,False,False,83.54177088544273,1670,300.7503751875938,,0
627,Boult,"Audio ProBass EQCharge with ZEN Mode ENC, 32hrs P...",Blue, In the Ear,4.0,49704,799,4499,82% off,,False,True,False,82.24049788841965,3700,328.9619915536786,,1
628,ROKAVO,Girls Purple neckband wireless headphone headset...,Purple  Multicolor  Green, In the Ear,3.6,59,525,1599,67% off,,False,False,False,67.16697936210132,1074,241.80112570356474,,0
629,TECHFIRE,F-700 40 Hours Playtime Bluetooth Wireless Nec...,Teal green, In the Ear,3.8,760,479,4850,90% off,40,False,False,False,90.12371134020619,4371,342.47010309278346,,0
630,TECHFIRE,F-255 neckband bluetooth headphone with Fast C...,Black, In the Ear,3.6,573,449,3850,88% off,,True,False,False,88.33766233766234,3401,318.01558441558444,,1
631,Boult,"Audio AirBass Y1 TWS Earbuds, 40H Playtime, Fast ...",Black, True Wireless,4.1,111172,999,5499,81% off,40,True,False,False,81.83306055646482,4500,335.5155482815057,,1
632,Hitage,NBT-2319 Grand Series stylish and comfortable Le...,Grey, In the Ear,3.7,131,949,1999,52% off,,False,False,False,52.526263131565784,1050,194.34717358679342,,0
633,KDM,G2 Power Bluetooth Headset,Black, In the Ear,4.0,99,829,1999,58% off,,False,False,False,58.529264632316156,1170,234.11705852926463,,0
634,ISYSGO,New Arrival waterproof bluetooth 5.1 earbuds tws...,Black, In the Ear,3.8,5,498,1999,75% off,,False,False,False,75.08754377188595,1501,285.33266633316657,,0
635,Aroma,NB140 Captain 24 Hours* Playtime | Deep Bass | Ma...,Dark Blue, True Wireless,3.6,6182,546,1999,72% off,24,False,False,False,72.68634317158579,1453,261.6708354177089,,0
636,DigiClues,Premium N-21 Earbuds/TWs/buds 5.1 Earbuds wit...,Black, True Wireless,3.8,50,899,7999,88% off,,False,False,False,88.76109513689211,7100,337.29216152019,,0
637,HOPPUP,"AirDoze D50 Earbuds with upto 50H Playtime, ENC,...",White, True Wireless,3.9,3478,799,2999,73% off,50,False,True,False,73.35778592864288,2200,286.09536512170723,,1
638,boAt,"Airdopes 192 with Beast Mode(40ms), 30 Hours Playb...",Black Sabre, True Wireless,4.0,4882,1899,3599,47% off,30,False,False,False,47.235343150875245,1700,188.94137260350098,,0
639,PTron,"Bassbuds Joy TWS with 13mm Drivers, Stereo Calls,...",Black, True Wireless,3.7,6379,799,2599,69% off,,False,False,False,69.25740669488265,1800,256.2524047710658,,0
640,OPPO,Enco Air 2 Pro Bluetooth Headset,White, True Wireless,4.2,9625,3499,4999,30% off,,False,True,False,30.006001200240046,1500,126.0252050410082,,1
641,boAt,Airdopes 131 with upto 60 Hours and ASAP Charge Bl...,Crimson Cream, True Wireless,4.0,1345614,1199,2990,59% off,60,False,False,False,59.89966555183946,1791,239.59866220735785,,0
642,NKL,H.EAR 2 Neckband Wireless Bluetooth Super Sound Wit...,Black, In the Ear,3.7,8896,629,1999,68% off,,False,False,False,68.53426713356679,1370,253.5767883941971,,0
643,Aroma,NB140 Evolve 24 Hours* Playtime | Deep Bass | Mad...,Black, True Wireless,4.0,2144,546,1999,72% off,24,False,False,False,72.68634317158579,1453,290.74537268634316,,0
644,Aroma,NB119 King 100 Hours Playting Time Fast Charging ...,Pink, In the Ear,3.8,1801,599,3299,81% off,100,True,False,False,81.84298272203698,2700,311.0033343437405,,1
645,Ucool,Beast 100 Hours Playtime Bluetooth Wireless Neckb...,Blue, In the Ear,3.7,13,649,2999,78% off,100,False,False,False,78.35945315105035,2350,289.9299766588863,,0
646,Buy,Genuine Good Sound Quality Wireless Bluetooth Earph...,White, In the Ear,3.8,47151,499,999,50% off,,False,False,False,50.050050050050054,500,190.1901901901902,,0
647,Boult,"Audio Truebuds with 30H Battery, IPX7 Waterproof,...",Red, True Wireless,3.7,43,1099,7999,86% off,30,False,False,False,86.26078259782473,6900,319.1648956119515,,0
648,IZWI,MI-271 Latest Headphones Neckband Music Time Batte...,Red, In the Ear,4.1,4890,449,1499,70% off,,False,False,False,70.04669779853235,1050,287.1914609739826,,0
649,Ubon,Wireless Neckband CL-50 with Longlasting 30H Playt...,Black, True Wireless,3.9,2058,735,2999,75% off,30,False,False,False,75.49183061020341,2264,294.4181393797933,,0
650,U&i,Leather Series 100hours Music Time Bluetooth Headse...,Red1, In the Ear,4.2,14276,799,2999,73% off,,False,False,False,73.35778592864288,2200,308.10270090030014,,0
651,Boult,"Audio Z40 with Zen ENC Mic, 60H Battery Life, Low...",Blue, In the Ear,3.9,28219,1299,4999,74% off,60,False,True,False,74.01480296059212,3700,288.65773154630926,,1
652,truke,"Buds F1 with 38H Playtime, ENC, Instant Pairing, ...",Blue, True Wireless,3.9,72798,899,2499,64% off,38,False,True,False,64.02561024409763,1600,249.69987995198076,,1
653,HOPPUP,GRAND With Power Bank Function & Upto 75 Hours P...,Blue, True Wireless,3.6,783,599,2999,80% off,75,False,False,False,80.02667555851951,2400,288.0960320106703,,0
654,PHILIPS,TAT2206BK True Wireless (TWS Earbuds) with IPX4...,Black, True Wireless,3.8,47151,1449,6999,79% off,,False,False,False,79.29704243463352,5550,301.3287612516074,,0
655,Boult,"Audio Truebuds with 30H Battery, IPX7 Waterproof,...",Grey, True Wireless,4.1,8979,1099,7999,86% off,30,False,False,False,86.26078259782473,6900,353.66920865108136,,0
656,Wings,"Phantom 850 Earbuds with Game mode, 50 hrsPlaytim...",Black, In the Ear,3.8,109649,1499,2999,50% off,,False,False,False,50.01667222407469,1500,190.0633544514838,,0
657,Mivi,DuoPods F40 with 50 Hrs Playtime I13mm Drivers|Mad...,Mint Green, True Wireless,3.7,306,899,2999,70% off,50,False,False,False,70.02334111370457,2100,259.08636212070695,,0
658,Tunifi,Earbuds F9 with Power-Bank Bluetooth Headset,Black, True Wireless,4.1,327645,499,4999,90% off,,False,False,False,90.01800360072014,4500,369.0738147629525,,0
659,Tunifi,"Mafia T12 TWS Earbuds Upto 48Hrs. Playback, with...",Black, True Wireless,3.9,60877,499,7999,93% off,48,False,False,False,93.76172021502688,7500,365.67070883860487,,0
660,truke,"Fit1+ with 36H of Playtime, Gaming Mode, 10mm Dri...",Black, True Wireless,3.6,6182,799,2799,71% off,36,False,False,False,71.45409074669526,2000,257.2347266881029,,0
661,Petronics,Z11 Bluetooth Headset,Black, True Wireless,3.8,10586,699,4999,86% off,,False,False,False,86.01720344068814,4300,326.8653730746149,,0
662,Aroma,NB140 Captain 24 Hours* Playtime | Deep Bass | Ma...,Dark Blue, True Wireless,3.7,8896,546,1999,72% off,24,False,False,False,72.68634317158579,1453,268.93946973486743,,0
663,Ucool,Soul 100 Hours Playtime Bluetooth Wireless Neckba...,Teal Green  Black, In the Ear,3.9,9693,599,2499,76% off,100,False,False,False,76.03041216486595,1900,296.5186074429772,,0
664,TEQIR,"Bluetooth Wireless in Ear Earphones,48 Hours Batt...",Grey, In the Ear,3.8,3411,449,2490,81% off,48,False,False,False,81.96787148594377,2041,311.47791164658634,,0
665,Kabeer,enterprises H-700 Bluetooth Headset,Grey, In the Ear,3.7,3128,499,1499,66% off,,False,False,False,66.711140760507,1000,246.83122081387594,,0
666,Aroma,NB140 Evolve 24 Hours* Playtime | Deep Bass | Mad...,Black, True Wireless,3.9,10565,546,1999,72% off,24,False,False,False,72.68634317158579,1453,283.4767383691846,,0
667,Noise,"Tune Active Pro with upto 60hrs playtime, ESR, In...",Burgundy Red, In the Ear,3.9,3478,1099,2999,63% off,,False,False,False,63.354451483827944,1900,247.08236078692897,,0
668,Xenio,BT90 Wireless Neckband With Qcharge upto 30H Play...,Black, In the Ear,4.0,125,707,1899,62% off,30,False,False,False,62.769878883622965,1192,251.07951553449186,,0
669,TECHFIRE,Solo X2 36 Hours Play Time With Vibration On C...,Green, True Wireless,4.2,308,415,1999,79% off,36,False,False,False,79.23961980990495,1584,332.8064032016008,,0
670,Aroma,NB137 Nexon 16 Hours* Playtime Deep Bass True Wir...,White  Silver, True Wireless,3.8,109649,499,1499,66% off,16,False,False,False,66.711140760507,1000,253.5023348899266,,0
671,Ubon,CL-122 Neckband Bluetooth Headset,Pink, In the Ear,4.1,19628,599,1999,70% off,,False,False,False,70.03501750875438,1400,287.1435717858929,,0
672,HOPPUP,"AirDoze D50 Earbuds with upto 50H Playtime, ENC,...",White, True Wireless,4.1,327645,799,2999,73% off,50,False,True,False,73.35778592864288,2200,300.7669223074358,,1
673,Digiwins,"Gaming Pro P30 with ENC HD+ Calling, Deep Bass...",Black, True Wireless,3.8,141,999,7999,87% off,,False,True,False,87.51093886735842,7000,332.541567695962,,1
674,Mivi,"DuoPods K5 TWS Earbuds Metallic Finish, HD calling...",Cobalt Blue, True Wireless,4.5,99,1399,3999,65% off,,False,False,False,65.01625406351587,2600,292.5731432858214,,0
675,Mivi,DuoPods F40 with 50 Hrs Playtime I13mm Drivers|Mad...,White, True Wireless,3.9,72798,899,2999,70% off,50,False,False,False,70.02334111370457,2100,273.0910303434478,,0
676,DEFY,"GravityZ with upto 50 Hours Playback, 4 Mic ENC, 1...",White Purity, In the Ear,4.0,1670,1099,2699,59% off,50,False,True,False,59.28121526491294,1600,237.12486105965175,,1
677,GENTLEMOB,Latest Earbuds/Tws/xpods/buds M19 True wirele...,Support Iphone/Android phone 10hrs playtime Black colour, True Wireless,4.0,99,589,1999,70% off,,False,False,False,70.53526763381691,1410,282.14107053526766,,0
678,boAt,"Airdopes 161 with ASAP Charge, 10mm Drivers and 17...",Pebble Black, True Wireless,3.6,573,1099,2490,55% off,,False,False,False,55.863453815261046,1391,201.10843373493978,,0
679,DIGIBUDS,L-21 Smart TWS With Charging Case HD Sound Tec...,Black, True Wireless,3.9,188519,549,2499,78% off,,False,False,False,78.031212484994,1950,304.3217286914766,,0
680,MOOZMOB,PRO Edition Neckband B11 Bluetooth Earphone wit...,Black, In the Ear,3.6,136,549,999,45% off,,False,False,False,45.04504504504504,450,162.16216216216216,,0
681,GOVO,"GOKIXX 952 Bluetooth Neckband, 106H Battery-Fast C...",Gun Metal Grey, In the Ear,4.3,6,1399,4999,72% off,106,True,False,False,72.01440288057611,3600,309.6619323864773,,1
682,HOPPUP,GRAND With Power Bank Function & Upto 75 Hours P...,Black, True Wireless,3.7,8896,599,2999,80% off,75,False,False,False,80.02667555851951,2400,296.0986995665222,,0
683,Sulfur,Vibration & 45 Hours Backup Elite-2 Wireless Spo...,Black1, True Wireless,3.2,21,498,2499,80% off,45,False,False,False,80.0720288115246,2001,256.23049219687874,,0
684,KDM,G2 Power Bluetooth Headset,Black, In the Ear,4.0,51798,829,1999,58% off,,False,False,False,58.529264632316156,1170,234.11705852926463,,0
685,TECHFIRE,F-255 neckband bluetooth headphone with Fast C...,Black, In the Ear,4.2,9625,449,3850,88% off,,True,False,False,88.33766233766234,3401,371.01818181818186,,1
686,TECHFIRE,Fire 500v2 Neckband hi-bass Wireless Bluetooth...,Grey, In the Ear,3.9,188519,445,3850,88% off,,False,False,False,88.44155844155844,3405,344.9220779220779,,0
688,NKL,H700 Wireless Bluetooth Neckband with Mic Bluetooth...,Green, In the Ear,3.7,39568,719,999,40% off,,False,False,False,28.02802802802803,280,103.70370370370371,,0
689,FLIXWISE,"TWS Earbuds Full Touch Control, HD Audio 24Hrs...",White, True Wireless,4.0,5800,599,1999,72% off,24,False,False,False,70.03501750875438,1400,280.1400700350175,,0
690,Aroma,NB140 Evolve 24 Hours* Playtime | Deep Bass | Mad...,White, True Wireless,3.7,3072,546,3999,85% off,24,False,False,False,86.34658664666166,3453,319.4823705926482,,0
691,Jeevan,jyoti agency M19 Earbuds/TWS/buds 5.1 Earbuds wi...,Black, True Wireless,4.3,1367,671,1199,44% off,,False,True,False,44.03669724770643,528,189.35779816513764,,1
692,truke,"Buds Vibe with 35dB ANC, 4Mic ENC, 13mm Speaker, ...",Yellow, True Wireless,4.1,25,1499,3499,57% off,,False,True,True,57.15918833952558,2000,234.35267219205485,,2
693,Longway,Evoke 355 with Fast Charge and upto 45 Hours Pl...,Black, In the Ear,3.6,6182,429,1290,66% off,45,True,False,False,66.74418604651163,861,240.27906976744188,,1
694,Aroma,NB140 Captain 24 Hours* Playtime | Deep Bass | Ma...,Dark Blue, True Wireless,3.7,8896,546,1999,72% off,24,False,False,False,72.68634317158579,1453,268.93946973486743,,0
695,UBeesize,H700 Platinum Series Neckband BASS Bluetooth H...,Black, In the Ear,4.1,532,399,1499,73% off,,False,False,False,73.3822548365577,1100,300.86724482988654,,0
696,Zohlo,Bluetooth Neckband with Mic Stereo Sound Compatib...,Black, In the Ear,4.0,2779,429,800,46% off,,False,False,False,46.375,371,185.5,,0
697,blue,seed BBD-B17 Portable Headset Hand Free Call with ...,Multicolor, In the Ear,4.2,308,930,1999,53% off,,False,False,False,53.476738369184595,1069,224.6023011505753,,0
698,Aroma,NB140 Evolve 24 Hours* Playtime | Deep Bass | Mad...,Black, True Wireless,3.8,109649,546,1999,72% off,24,False,False,False,72.68634317158579,1453,276.208104052026,,0
699,D1Y3,"B-14, ProBass Fcharge with 35 hrs Playtime, Fast C...",Multicolor  Silver, In the Ear,3.9,4974,1439,4999,71% off,,True,False,False,71.21424284856971,3560,277.7355471094219,,1
700,Mytrack,"MT0507 Neckband Low latency Quick Charging, Mic...",Black, In the Ear,4.2,1135,449,2995,85% off,,False,True,False,85.00834724540901,2546,357.03505843071787,,1
701,Aroma,"NB119 Queen 100 Hours Playtime, EQ modes, Fast Ch...",Black, In the Ear,4.1,327645,689,3299,79% off,100,True,False,False,79.11488329796909,2610,324.37102152167324,,1
702,Mivi,"DuoPods K5 TWS Earbuds Metallic Finish, HD calling...",Cobalt Blue, True Wireless,3.9,21,1399,3999,65% off,,False,False,False,65.01625406351587,2600,253.5633908477119,,0
703,Mivi,DuoPods F40 with 50 Hrs Playtime I13mm Drivers|Mad...,White, True Wireless,4.0,12482,899,2999,70% off,50,False,False,False,70.02334111370457,2100,280.0933644548183,,0
704,Wings,"Phantom 105 Earbuds with Game Mode, ENC, 40 Hours...",Black, True Wireless,3.9,188519,1799,3599,50% off,40,False,True,False,50.01389274798556,1800,195.05418171714368,,1
705,DEFY,GravityU with 35 Hours Playback and Beast Mode Blu...,Celestial Cyan, In the Ear,3.2,10,899,1999,55% off,35,False,False,False,55.02751375687844,1100,176.08804402201102,,0
706,boAt,"Airdopes 161 with ASAP Charge, 10mm Drivers and 17...",Pebble Black, True Wireless,3.8,808,1099,2490,55% off,,False,False,False,55.863453815261046,1391,212.28112449799195,,0
707,Xezbi,Earbuds M10 Air-Pro Wireless Earphone Touch Contr...,Black, True Wireless,3.9,188519,549,3899,85% off,,False,False,False,85.91946652987946,3350,335.0859194665299,,0
708,Wings,"X-Fire with 25 Hrs playtime Bluetooth5.3, 50ms lo...",Black, True Wireless,4.1,1616,1599,7999,93% off,25,False,False,False,80.01000125015626,6400,328.04100512564065,,0
709,Tunifi,TN01 TWS Earbuds Upto 48Hrs. Playback with Power...,Black, True Wireless,4.1,43,499,3850,88% off,48,False,False,False,87.03896103896103,3351,356.8597402597402,,0
710,TECHFIRE,Fire 500v2 Neckband hi-bass Wireless headphone...,Red, In the Ear,4.0,11051,449,2299,69% off,,False,False,False,80.46976946498478,1850,321.8790778599391,,0
711,Syska,PACE X1 Bluetooth Headset,Elegant Black, In the Ear,3.7,8896,699,2999,69% off,,False,False,False,76.69223074358119,2300,283.7612537512504,,0
712,Ubon,"Khiladi Series CL-3990 Upto 30 hours Playtime ,Typ...",Grey, In the Ear,3.9,194790,919,3850,88% off,,False,False,False,76.12987012987013,2931,296.9064935064935,,0
713,MOQ,MQ655BLACK Bluetooth Headset,Black, In the Ear,3.7,448,445,2999,81% off,,False,False,False,85.16172057352452,2554,315.0983661220407,,0
714,TECHFIRE,Fire 500v2 Neckband hi-bass Wireless Bluetooth...,Grey, In the Ear,3.7,39568,564,3990,64% off,,False,False,False,85.86466165413535,3426,317.6992481203008,,0
715,Aroma,NB119 Hero - 50 Hours Playtime Bluetooth Neckband...,Black, In the Ear,3.8,2551,1424,2999,81% off,119,False,False,False,52.51750583527842,1575,199.56652217405798,,0
716,DUDAO,Expendable One click Retractable Single Ear Bluet...,Black, In the Ear,3.7,1060,564,1999,72% off,,False,False,False,71.78589294647324,1435,265.607803901951,,0
717,Aroma,NB119 Champion - 50 Hours Playtime Bluetooth Neck...,Black, In the Ear,3.4,5917,546,2499,72% off,50,False,False,False,78.15126050420169,1953,265.7142857142857,,0
718,Aroma,NB140 Evolve 24 Hours* Playtime | Deep Bass | Mad...,White, True Wireless,3.8,141,699,3499,74% off,24,False,False,False,80.02286367533581,2800,304.08688196627605,,0
719,Mivi,Collar Classic Neckband with Fast Charging Bluetoo...,Red, In the Ear,3.9,188519,899,3499,57% off,,True,False,False,74.30694484138326,2600,289.7970848813947,,1
720,Aroma,NB132 Construct 48 Hours PlayTime True Wireless E...,White, True Wireless,4.3,6,1499,3850,89% off,48,False,False,False,61.064935064935064,2351,262.57922077922075,,0
721,Noise,"Buds VS202 with 24 Hours Playtime, Instacharge, H...",Charcoal Black, True Wireless,3.3,1435,399,7999,90% off,24,False,False,False,95.01187648456056,7600,313.53919239904985,,0
723,Digiwins,BTH F9 Pro Earbuds Upto 300Hrs Playtime With 2...,Black, True Wireless,4.7,81,235,2499,78% off,300,False,False,False,90.59623849539817,2264,425.8023209283714,,0
724,JBL,"Tune 230NC TWS, Active Noise Cancellation, 40Hr Pla...",Black, True Wireless,4.0,5696,5999,7999,25% off,40,False,False,True,25.003125390673837,2000,100.01250156269535,,1
725,MASOORI,L21 Wireless 5.0 TWS Earphones Earbuds Stereo I...,Black, True Wireless,3.3,6,499,1599,68% off,,False,False,False,68.79299562226392,1100,227.0168855534709,,0
726,CIHLEX,CX-1004 Classical Bluetooth Neckband Headphone E...,Black, In the Ear,3.7,3128,749,1999,62% off,,False,False,False,62.531265632816414,1250,231.36568284142075,,0
727,Aroma,NB137 Nexon 16 Hours* Playtime Deep Bass True Wir...,White  Silver, True Wireless,3.6,4211,499,1499,66% off,16,False,False,False,66.711140760507,1000,240.16010673782523,,0
728,TECHFIRE,H700 Hi-Res Wireless in Ear Headphone Black Bl...,Black, In the Ear,3.9,527,494,1299,61% off,700,False,False,False,61.9707467282525,805,241.68591224018473,,0
729,KDM,A2 50H MUSIC TIME HEADPHONE Bluetooth Headset,Multicolor, In the Ear,3.6,6182,999,2999,66% off,50,False,False,False,66.68889629876625,2000,240.0800266755585,,0
730,blue,seed BBD-B17 Portable Headset Hand Free Call with ...,Multicolor, In the Ear,3.9,194790,930,1999,53% off,,False,False,False,53.476738369184595,1069,208.55927963981992,,0
731,Aroma,NB140 Captain 24 Hours* Playtime | Deep Bass | Ma...,Dark Blue, True Wireless,4.0,4882,546,1999,72% off,24,False,False,False,72.68634317158579,1453,290.74537268634316,,0
732,Worricow,Hot Sale IPX7 Waterproof headphone with callin...,Green, In the Ear,4.0,20048,549,999,45% off,,False,False,False,45.04504504504504,450,180.18018018018017,,0
733,Mivi,Collar Classic Neckband with Fast Charging Bluetoo...,Red, In the Ear,3.4,229,699,2499,72% off,,True,False,False,72.02881152460985,1800,244.8979591836735,,1
734,boAt,"Airdopes 192 with Beast Mode(40ms), 30 Hours Playb...",Black Sabre, True Wireless,3.8,103,1899,3599,47% off,30,False,False,False,47.235343150875245,1700,179.4943039733259,,0
735,Boult,"Audio YCharge with Pro+ Calling Mic, Full Charge ...",Blue, In the Ear,4.3,1367,699,1999,65% off,,False,False,False,65.03251625812906,1300,279.63981990995495,,0
736,GAGANDEEP,TWS i12 Bluetooth Wireless Earphone Touch Sen...,Multicolor, True Wireless,4.1,111172,499,2999,83% off,,False,False,False,83.36112037345782,2500,341.78059353117703,,0
737,JVMART,M10 TWS EarBuds Touch Control Bluetooth Headset,Black, True Wireless,3.5,6737,499,2999,83% off,,False,False,False,83.36112037345782,2500,291.76392130710235,,0
738,truke,"Buds Vibe with 35dB ANC, 4Mic ENC, 13mm Speaker, ...",Yellow, True Wireless,3.7,8896,1499,3499,57% off,,False,True,True,57.15918833952558,2000,211.48899685624465,,2
739,Boult,"Audio AirBass Y1 TWS Earbuds, 40H Playtime, Fast ...",Black, True Wireless,3.6,5193,999,5499,81% off,40,True,False,False,81.83306055646482,4500,294.59901800327333,,1
740,snowbudy,7PRO TWS Earbuds Movie Mode 48Hrs Total Playti...,Black, True Wireless,3.9,1495,852,4490,81% off,48,False,False,False,81.02449888641425,3638,315.99554565701555,,0
741,Rudra,Tech M19 / M90 / M10 / T2TWS Bluetooth 5.0 Wirele...,Black, In the Ear,3.7,147072,628,2499,74% off,,False,False,False,74.86994797919168,1871,277.01880752300923,,0
742,Oxhox,Wireless compatible with 4G redmi Bluetooth Heads...,Red  Black, True Wireless,4.3,3,249,999,75% off,,False,False,False,75.07507507507508,750,322.82282282282284,,0
743,Aroma,NB140 Evolve 24 Hours* Playtime | Deep Bass | Mad...,Black, True Wireless,3.9,142,546,1999,72% off,24,False,False,False,72.68634317158579,1453,283.4767383691846,,0
744,TECHFIRE,N95- Hours Playtime with superior sound Neckba...,Black, In the Ear,4.2,14276,329,1999,83% off,,False,False,False,83.54177088544273,1670,350.8754377188595,,0
745,Matlek,16 Hours Music Neckband Earphone Bluetooth Wirel...,Red, In the Ear,3.7,187,399,990,59% off,16,False,False,False,59.696969696969695,591,220.87878787878788,,0
746,CARRON,CH-160 Avatar - 48 Hour Playtime Bluetooth Headp...,Green, In the Ear,3.7,1060,426,1999,78% off,48,False,False,False,78.68934467233618,1573,291.15057528764385,,0
747,Boult,"Audio Gearpods with 32H Playtime, Fast Charging, ...",White, True Wireless,3.8,7725,899,5999,85% off,32,True,False,False,85.01416902817137,5100,323.0538423070512,,1
748,HASTAGG,SB 2001 Long Life Battery Bluetooth Headphone E...,Green, In the Ear,4.0,20048,599,1999,70% off,,False,False,False,70.03501750875438,1400,280.1400700350175,,0
749,GAGANDEEP,Magnet Bluetooth Headset for all Smart phones...,Black, In the Ear,4.0,69158,399,1699,76% off,,False,False,False,76.51559741024133,1300,306.0623896409653,,0
750,Portronics,Harmonics X1 Sports Bluetooth Headset,Green, In the Ear,4.0,51798,899,1999,55% off,,False,False,False,55.02751375687844,1100,220.11005502751377,,0
751,Boult,"Audio Z40 with Zen ENC Mic, 60H Battery Life, Low...",Blue, In the Ear,3.9,1993,1299,4999,74% off,60,False,True,False,74.01480296059212,3700,288.65773154630926,,1
752,Boult,"Audio X60 ANC (30dB), Quad Mic ENC, 30 Hrs Batter...",Blue, True Wireless,4.1,2992,1499,4999,70% off,30,False,True,True,70.01400280056012,3500,287.05741148229646,,2
753,Digiwins,BTH F9 Pro Earbuds Upto 300Hrs Playtime With 2...,Black, True Wireless,3.3,7472,759,7999,90% off,300,False,False,False,90.51131391423928,7240,298.68733591698964,,0
754,truke,"Buds S2 with 48H Playtime, Quad Mic ENC, Instant ...",Blue, True Wireless,3.8,24,1099,3999,72% off,48,False,True,False,72.51812953238309,2900,275.5688922230557,,1
